user_id;skill_name;skill_id;problem_id;correct;time loap;question_level;template_id
121927;Scientific Method Mastery;6774;42703;0;47.42879729;Easy;2024942
121558;Psychometrically Sound Tools;6779;88746;1;19.01873356;Medium;2024943
121819;Quantitative vs. Qualitative;6883;28228;1;55.32249763;Medium;2024944
121822;APA Referencing & Sources;4336;16424;1;25.67213203;Easy;2024945
121666;Knowledge to Practice;9943;80152;1;46.81323263;Hard;2024946
121815;Psychometrically Sound Tools;9588;59641;1;12.86385966;Easy;2024947
121835;Quantitative vs. Qualitative;2727;35655;1;32.08199657;Easy;2024948
121560;Scientific Method Mastery;3013;69323;0;36.50934915;Medium;2024949
121894;Results-Driven Recommendations;7934;33742;0;41.88587395;Hard;2024950
121894;Population & Representative Sample;3355;46380;0;30.61546462;Hard;2024951
121804;APA Referencing & Sources;6612;33894;1;49.17091514;Hard;2024952
121823;APA Referencing & Sources;7957;36827;0;37.11528326;Easy;2024953
121833;Scientific Method Mastery;8563;70706;0;48.81894482;Hard;2024954
121833;Quantitative vs. Qualitative;8412;58584;0;36.57821649;Easy;2024955
121799;Quantitative vs. Qualitative;4273;62131;1;45.13859401;Easy;2024956
121835;Knowledge to Practice;6546;44140;0;42.97441927;Easy;2024957
121822;Quantitative vs. Qualitative;6739;13678;0;6.363177958;Medium;2024958
121833;Data Analysis & Interpretation;9672;93403;0;19.15003233;Easy;2024959
121770;Quantitative vs. Qualitative;7058;93956;0;24.22093216;Hard;2024960
121672;Quantitative vs. Qualitative;7415;34887;0;28.71230242;Hard;2024961
121682;APA Referencing & Sources;5457;82758;1;48.19773016;Easy;2024962
121815;Knowledge to Practice;1171;71655;0;8.893260559;Easy;2024963
121815;Clear & Focused Question;4265;63517;0;12.41350005;Easy;2024964
121923;Psychometrically Sound Tools;7864;81627;1;58.40971135;Hard;2024965
121798;Results-Driven Recommendations;4135;62461;0;17.17529885;Medium;2024966
121782;Psychometrically Sound Tools;4308;65058;1;10.92907409;Hard;2024967
121742;Population & Representative Sample;4891;29343;1;35.79840231;Hard;2024968
121782;Psychometrically Sound Tools;2474;21613;0;7.321595865;Easy;2024969
121798;Population & Representative Sample;2228;66301;0;42.31633796;Hard;2024970
121786;Clear & Focused Question;3173;79915;0;44.88771355;Easy;2024971
121923;Scientific Method Mastery;1445;29816;0;50.02900878;Medium;2024972
121742;Results-Driven Recommendations;8494;81548;1;34.277302;Medium;2024973
121822;Psychometrically Sound Tools;9049;37966;0;27.5689029;Easy;2024974
121819;Psychometrically Sound Tools;4969;23380;1;38.85180523;Medium;2024975
121583;Data Analysis & Interpretation;1387;20452;1;58.08637699;Easy;2024976
121661;Quantitative vs. Qualitative;4535;92431;0;21.41107863;Hard;2024977
121798;Scientific Method Mastery;6336;28211;1;47.7923316;Easy;2024978
121621;Quantitative vs. Qualitative;6483;62619;0;45.68860301;Hard;2024979
121833;Results-Driven Recommendations;6572;33252;1;42.29104798;Hard;2024980
121788;Psychometrically Sound Tools;5093;74926;0;55.16855163;Easy;2024981
121682;Results-Driven Recommendations;2017;68061;1;50.3279156;Medium;2024982
121835;APA Referencing & Sources;2951;82223;0;14.41477397;Medium;2024983
121788;Results-Driven Recommendations;2607;13304;0;54.34126132;Medium;2024984
121612;Knowledge to Practice;1360;33771;1;54.40693998;Medium;2024985
121726;Scientific Method Mastery;1550;77872;1;20.58888399;Easy;2024986
121803;Knowledge to Practice;3203;22583;0;48.38510813;Medium;2024987
121799;Data Analysis & Interpretation;6491;14401;1;32.51282532;Hard;2024988
121770;Data Analysis & Interpretation;8570;81612;1;24.04196802;Medium;2024989
121909;APA Referencing & Sources;4620;96381;0;50.66389885;Hard;2024990
121770;APA Referencing & Sources;2556;30499;1;59.2829648;Medium;2024991
121960;Scientific Method Mastery;8707;32057;0;40.44652715;Hard;2024992
121909;Data Analysis & Interpretation;1832;19000;0;14.32244853;Hard;2024993
121682;Clear & Focused Question;8136;81066;1;23.9529097;Medium;2024994
121823;Clear & Focused Question;5071;85873;1;48.24570771;Hard;2024995
121726;Clear & Focused Question;2144;23711;0;48.145018;Hard;2024996
121835;Data Analysis & Interpretation;7836;98693;0;30.78491176;Hard;2024997
121672;Scientific Method Mastery;3717;29654;1;51.66417135;Easy;2024998
121819;Population & Representative Sample;6063;72909;0;20.41164058;Easy;2024999
121694;Psychometrically Sound Tools;2185;63815;0;48.02888282;Medium;2025000
121666;Psychometrically Sound Tools;2569;76600;0;23.54674193;Easy;2025001
121823;Clear & Focused Question;9878;91830;1;23.21476924;Hard;2025002
121803;Psychometrically Sound Tools;3894;74706;1;5.800975088;Easy;2025003
121819;APA Referencing & Sources;3973;64809;0;45.7765782;Easy;2025004
121805;Clear & Focused Question;8751;15325;0;27.25073851;Hard;2025005
121706;Data Analysis & Interpretation;1370;68429;1;45.13169132;Easy;2025006
121742;Population & Representative Sample;4900;96412;0;10.2016833;Medium;2025007
121706;Knowledge to Practice;9175;58755;0;24.6327336;Easy;2025008
121819;Clear & Focused Question;7131;40997;0;57.213946;Easy;2025009
121788;Knowledge to Practice;3357;23552;1;35.59437321;Easy;2025010
121682;Population & Representative Sample;2968;12092;0;59.5971852;Medium;2025011
121560;Population & Representative Sample;6581;33704;1;10.5961522;Medium;2025012
121805;Scientific Method Mastery;4775;14257;1;45.78821185;Hard;2025013
121833;Data Analysis & Interpretation;6943;31614;1;25.60321275;Easy;2025014
121639;Population & Representative Sample;6970;59521;0;50.12735618;Easy;2025015
121672;Knowledge to Practice;5092;33369;0;37.77909136;Easy;2025016
121788;Quantitative vs. Qualitative;3395;67218;1;51.7512659;Medium;2025017
121788;Psychometrically Sound Tools;9989;82451;0;43.24241059;Easy;2025018
121694;Scientific Method Mastery;1850;34021;0;13.9578221;Easy;2025019
121804;Results-Driven Recommendations;9812;12295;0;37.16523926;Easy;2025020
121823;Population & Representative Sample;1910;54035;1;49.33623752;Easy;2025021
121560;Quantitative vs. Qualitative;8945;35980;1;26.65720236;Easy;2025022
121560;Clear & Focused Question;2268;45934;0;53.61025686;Hard;2025023
121770;Scientific Method Mastery;2953;79272;0;31.28971515;Medium;2025024
121788;Data Analysis & Interpretation;6884;93013;0;36.55562106;Easy;2025025
121805;APA Referencing & Sources;7365;41160;1;53.46264573;Hard;2025026
121803;Data Analysis & Interpretation;6040;67634;0;37.91380209;Hard;2025027
121799;Quantitative vs. Qualitative;1348;38441;1;45.36923706;Easy;2025028
121782;Knowledge to Practice;8259;58911;0;8.168831651;Medium;2025029
121782;Population & Representative Sample;1432;85439;1;56.18488293;Easy;2025030
121782;Data Analysis & Interpretation;2825;38001;0;42.1207718;Easy;2025031
121540;Population & Representative Sample;3944;68814;0;25.39243772;Hard;2025032
121524;Population & Representative Sample;3920;23777;0;55.06106917;Medium;2025033
121798;Clear & Focused Question;1185;54589;0;48.97174492;Easy;2025034
121797;Results-Driven Recommendations;1307;32272;1;45.74409933;Hard;2025035
121742;Results-Driven Recommendations;2749;46372;1;36.22347493;Hard;2025036
121798;Population & Representative Sample;7248;32255;0;35.50647382;Easy;2025037
121661;Population & Representative Sample;7544;95050;1;57.24812856;Hard;2025038
121799;Results-Driven Recommendations;4778;21988;0;49.26327288;Medium;2025039
121682;Population & Representative Sample;4518;43019;1;30.72483431;Hard;2025040
121635;Scientific Method Mastery;2099;61992;1;26.80056472;Medium;2025041
121909;Clear & Focused Question;7726;59919;1;24.95043805;Medium;2025042
121635;APA Referencing & Sources;1232;65892;1;24.14649169;Medium;2025043
121894;Knowledge to Practice;5310;44404;1;41.62221529;Hard;2025044
121803;APA Referencing & Sources;1323;90285;1;40.97202201;Medium;2025045
121833;Psychometrically Sound Tools;6252;40784;1;10.50940684;Medium;2025046
121694;Results-Driven Recommendations;6212;34788;1;49.04798452;Medium;2025047
121742;Data Analysis & Interpretation;6477;20449;1;54.62031383;Medium;2025048
121833;Clear & Focused Question;8597;32655;1;24.25981706;Easy;2025049
121726;Psychometrically Sound Tools;9203;18132;0;15.77703169;Medium;2025050
121742;Data Analysis & Interpretation;7127;93424;0;16.07325539;Hard;2025051
121694;Data Analysis & Interpretation;9573;77303;0;47.93385503;Medium;2025052
121894;Knowledge to Practice;3846;29080;0;56.53092491;Medium;2025053
121833;Quantitative vs. Qualitative;4997;86578;0;22.61999396;Hard;2025054
121672;Clear & Focused Question;6570;50008;0;7.370835245;Easy;2025055
121694;Scientific Method Mastery;8740;90112;0;29.05036643;Easy;2025056
121797;Population & Representative Sample;2081;20999;0;43.23520989;Hard;2025057
121560;Scientific Method Mastery;4916;48208;1;32.10712071;Hard;2025058
121804;Psychometrically Sound Tools;5040;79001;1;51.54355703;Easy;2025059
121612;Population & Representative Sample;2418;30442;1;54.66147551;Medium;2025060
121797;Knowledge to Practice;3252;79766;1;12.36630436;Hard;2025061
121666;Scientific Method Mastery;2856;92975;1;29.50070443;Easy;2025062
121822;APA Referencing & Sources;4871;85949;0;35.27116301;Hard;2025063
121835;Data Analysis & Interpretation;7219;24917;0;34.88587491;Hard;2025064
121798;Scientific Method Mastery;9964;38191;0;8.535910262;Easy;2025065
121798;Clear & Focused Question;4849;87774;0;51.07761348;Easy;2025066
121854;APA Referencing & Sources;2895;58548;0;41.97822946;Medium;2025067
121799;Knowledge to Practice;2261;77602;0;58.65291388;Easy;2025068
121805;Scientific Method Mastery;2349;57663;1;35.39770319;Medium;2025069
121819;Population & Representative Sample;7635;47958;1;47.12344177;Medium;2025070
121804;Data Analysis & Interpretation;3984;84058;1;58.14319759;Medium;2025071
121770;Psychometrically Sound Tools;6639;53563;1;10.5631347;Hard;2025072
121805;Population & Representative Sample;6250;12261;0;38.93995614;Easy;2025073
121742;Knowledge to Practice;5481;92703;1;30.57893993;Easy;2025074
121612;Clear & Focused Question;2860;43998;0;51.94545676;Medium;2025075
121595;Results-Driven Recommendations;2413;54111;1;9.653800946;Hard;2025076
121815;Quantitative vs. Qualitative;3865;44504;0;16.73341333;Easy;2025077
121833;APA Referencing & Sources;9843;48354;1;57.30731043;Hard;2025078
121788;Quantitative vs. Qualitative;9921;61991;1;32.89479928;Easy;2025079
121819;Data Analysis & Interpretation;3377;20356;1;46.11114146;Hard;2025080
121833;Quantitative vs. Qualitative;8667;17910;1;10.52090644;Medium;2025081
121742;APA Referencing & Sources;7112;94988;1;16.89084134;Hard;2025082
121797;Quantitative vs. Qualitative;6208;33271;0;58.48051701;Medium;2025083
121726;Population & Representative Sample;3170;73790;1;42.32733212;Hard;2025084
121666;Data Analysis & Interpretation;5240;33862;1;26.31947092;Medium;2025085
121819;Population & Representative Sample;9162;22207;1;46.30855587;Hard;2025086
121835;Quantitative vs. Qualitative;5156;25912;1;10.6839134;Hard;2025087
121726;Quantitative vs. Qualitative;6366;90311;0;9.288028993;Medium;2025088
121815;Quantitative vs. Qualitative;2420;84429;1;48.45778144;Hard;2025089
121894;Results-Driven Recommendations;6245;26368;0;42.07491118;Easy;2025090
121639;Knowledge to Practice;3388;57637;1;10.18752631;Medium;2025091
121805;Clear & Focused Question;5340;46517;0;8.525090825;Easy;2025092
121661;Psychometrically Sound Tools;5271;48189;1;5.90329525;Medium;2025093
121706;Quantitative vs. Qualitative;2530;84738;1;47.76023659;Easy;2025094
121770;Scientific Method Mastery;8060;87344;0;11.74841381;Medium;2025095
121799;Clear & Focused Question;4656;90254;0;29.24495316;Easy;2025096
121661;Results-Driven Recommendations;7874;92340;1;36.65801596;Hard;2025097
121797;Data Analysis & Interpretation;8313;96942;0;38.29392563;Easy;2025098
121819;Results-Driven Recommendations;6520;73341;1;52.67136368;Easy;2025099
121797;Psychometrically Sound Tools;5420;21105;1;50.74693404;Medium;2025100
121682;Results-Driven Recommendations;7778;83371;0;57.50627881;Medium;2025101
121770;Data Analysis & Interpretation;2095;52611;1;9.814566415;Medium;2025102
121621;APA Referencing & Sources;7926;92247;0;24.39786321;Medium;2025103
121742;Results-Driven Recommendations;7553;77871;0;43.1887057;Hard;2025104
121927;APA Referencing & Sources;6345;78253;0;35.35707546;Hard;2025105
121923;Quantitative vs. Qualitative;8627;67475;1;15.58104938;Easy;2025106
121894;Data Analysis & Interpretation;9219;49201;1;27.64326291;Medium;2025107
121972;Clear & Focused Question;7493;33787;0;35.71814533;Easy;2025108
121935;APA Referencing & Sources;6349;87605;1;24.95009752;Medium;2025109
121923;APA Referencing & Sources;6561;68272;1;52.78531151;Easy;2025110
121935;Population & Representative Sample;1007;97409;1;14.15953856;Easy;2025111
121972;Data Analysis & Interpretation;5752;93752;1;38.15605535;Medium;2025112
121894;APA Referencing & Sources;7430;84228;0;51.50117156;Easy;2025113
121798;Scientific Method Mastery;4588;63568;0;58.83001772;Hard;2025114
121838;Scientific Method Mastery;9353;12445;1;54.4757927;Hard;2025115
121923;Data Analysis & Interpretation;8524;98647;0;41.84806677;Medium;2025116
121935;Quantitative vs. Qualitative;3080;34819;1;30.61645054;Easy;2025117
121972;Clear & Focused Question;9405;42071;1;38.56201689;Easy;2025118
121978;Quantitative vs. Qualitative;7915;79599;1;48.45520406;Medium;2025119
121838;Knowledge to Practice;2024;47335;1;38.02161675;Medium;2025120
121985;Clear & Focused Question;1772;14055;1;37.0562633;Easy;2025121
121978;Scientific Method Mastery;4377;41335;0;48.02279674;Medium;2025122
121838;Data Analysis & Interpretation;2614;40927;1;34.260737;Medium;2025123
121805;Scientific Method Mastery;4053;28836;1;41.61137449;Hard;2025124
121923;Scientific Method Mastery;1066;85618;0;15.48463809;Easy;2025125
121894;Scientific Method Mastery;4226;34380;1;38.98605618;Medium;2025126
121972;Results-Driven Recommendations;1440;14243;1;45.88289624;Easy;2025127
121909;Results-Driven Recommendations;7691;14873;1;30.71009131;Hard;2025128
121835;Knowledge to Practice;7663;90576;1;18.23832379;Hard;2025129
121960;Psychometrically Sound Tools;3250;16874;1;43.14859175;Easy;2025130
121927;APA Referencing & Sources;8518;72897;1;38.68106382;Easy;2025131
121972;Quantitative vs. Qualitative;8623;59613;1;27.16726183;Easy;2025132
121960;Data Analysis & Interpretation;2364;37343;1;45.66239675;Medium;2025133
121960;Knowledge to Practice;9105;81811;0;23.71427065;Medium;2025134
121854;Quantitative vs. Qualitative;4485;54376;0;19.74794266;Medium;2025135
121978;Results-Driven Recommendations;4289;20576;0;9.393827871;Easy;2025136
121894;Scientific Method Mastery;7527;90965;1;21.356323;Easy;2025137
121854;Scientific Method Mastery;5536;83063;0;53.70530166;Easy;2025138
121899;Psychometrically Sound Tools;8246;80169;1;37.71930085;Medium;2025139
121978;Psychometrically Sound Tools;7392;68079;1;29.15267199;Medium;2025140
121935;Scientific Method Mastery;7602;13502;1;39.30354042;Easy;2025141
121867;Scientific Method Mastery;7508;54658;0;52.09423318;Easy;2025142
121985;Quantitative vs. Qualitative;9786;65187;1;42.57404468;Hard;2025143
121960;Population & Representative Sample;2919;52889;1;46.76729162;Easy;2025144
121960;Clear & Focused Question;7059;95194;0;20.8366774;Medium;2025145
121923;Quantitative vs. Qualitative;3799;35517;1;20.36084732;Medium;2025146
121978;Population & Representative Sample;5842;30839;0;11.70903347;Hard;2025147
121978;Scientific Method Mastery;1594;17583;1;14.39868773;Hard;2025148
121835;Population & Representative Sample;7986;68237;0;36.45040657;Easy;2025149
121972;Scientific Method Mastery;4083;12400;1;56.73585714;Medium;2025150
121935;Knowledge to Practice;2216;57111;1;57.54615685;Hard;2025151
121823;Population & Representative Sample;2756;24002;1;38.03963907;Hard;2025152
121985;Results-Driven Recommendations;5058;17091;1;29.0165522;Medium;2025153
121894;Scientific Method Mastery;1401;18788;1;8.807592168;Easy;2025154
121819;Data Analysis & Interpretation;7303;79685;1;38.52407767;Easy;2025155
121835;Results-Driven Recommendations;3214;75150;0;33.17480551;Hard;2025156
121838;Psychometrically Sound Tools;6845;57898;0;33.44592835;Hard;2025157
121972;APA Referencing & Sources;5832;32468;1;47.72160554;Medium;2025158
121927;APA Referencing & Sources;3452;88226;1;34.53227878;Medium;2025159
121935;Psychometrically Sound Tools;6686;94869;1;34.51170658;Hard;2025160
121854;Knowledge to Practice;6783;92819;0;26.05474111;Easy;2025161
121972;Results-Driven Recommendations;3483;55544;1;24.62220076;Medium;2025162
121960;Psychometrically Sound Tools;2954;89764;0;31.87936165;Hard;2025163
121927;Results-Driven Recommendations;6522;83193;0;19.68519642;Easy;2025164
121804;Clear & Focused Question;9974;24949;1;52.40466327;Hard;2025165
121899;Quantitative vs. Qualitative;3572;98215;1;9.92702855;Hard;2025166
121972;Clear & Focused Question;4453;21951;1;15.56904603;Hard;2025167
121927;Data Analysis & Interpretation;4340;22718;1;14.78106743;Medium;2025168
121867;Data Analysis & Interpretation;2263;90631;1;24.72286378;Easy;2025169
121838;APA Referencing & Sources;5470;28579;0;7.345065006;Easy;2025170
121823;Data Analysis & Interpretation;8234;18571;0;17.67471894;Hard;2025171
121972;Data Analysis & Interpretation;2089;98622;1;17.66407115;Easy;2025172
121923;Psychometrically Sound Tools;9357;95872;0;15.04539461;Medium;2025173
121799;Psychometrically Sound Tools;2623;93455;1;30.34386617;Medium;2025174
121805;Data Analysis & Interpretation;7824;53103;1;52.1691052;Hard;2025175
121935;Quantitative vs. Qualitative;6425;14899;0;45.29942893;Easy;2025176
121854;Psychometrically Sound Tools;4854;15009;0;59.37720221;Easy;2025177
121786;Scientific Method Mastery;6946;90191;0;54.64837293;Easy;2025178
121923;Data Analysis & Interpretation;1359;97044;1;36.49422446;Medium;2025179
121935;Knowledge to Practice;9146;43374;1;52.36862514;Hard;2025180
121838;Quantitative vs. Qualitative;7494;40349;0;16.73361943;Medium;2025181
121978;Data Analysis & Interpretation;9413;57392;0;30.94081857;Hard;2025182
121985;Knowledge to Practice;7671;52395;1;8.826533032;Easy;2025183
121978;Knowledge to Practice;2137;24241;0;29.72868618;Medium;2025184
121978;Clear & Focused Question;5264;11900;0;24.30815085;Medium;2025185
121835;Clear & Focused Question;1716;75799;0;35.40309359;Hard;2025186
121923;Quantitative vs. Qualitative;3744;69989;1;7.034913492;Hard;2025187
121935;APA Referencing & Sources;1451;70183;0;41.72152289;Medium;2025188
121985;APA Referencing & Sources;9831;62054;1;20.65888532;Medium;2025189
121972;Scientific Method Mastery;8900;20684;1;26.8035992;Medium;2025190
121854;Results-Driven Recommendations;1062;58528;1;56.52590935;Easy;2025191
121985;Clear & Focused Question;6394;38504;1;18.48495242;Medium;2025192
121835;Data Analysis & Interpretation;9352;52840;0;11.27447668;Easy;2025193
121960;Data Analysis & Interpretation;6794;91477;1;52.21608992;Medium;2025194
121899;Psychometrically Sound Tools;6046;30127;0;36.81291815;Medium;2025195
121867;Knowledge to Practice;2602;65291;1;51.6402574;Medium;2025196
121838;Data Analysis & Interpretation;4319;69408;1;42.87326705;Hard;2025197
121972;Psychometrically Sound Tools;6454;41812;1;15.9221787;Hard;2025198
121978;Data Analysis & Interpretation;1958;66861;0;10.95098674;Hard;2025199
121927;Clear & Focused Question;8396;15853;0;10.96456147;Medium;2025200
121972;APA Referencing & Sources;5248;96425;0;36.79681923;Medium;2025201
121972;Data Analysis & Interpretation;6016;12484;1;20.42926565;Easy;2025202
121835;Knowledge to Practice;4240;58603;0;34.74863603;Medium;2025203
121788;APA Referencing & Sources;6342;53814;0;8.299057063;Easy;2025204
121972;Quantitative vs. Qualitative;5570;35225;0;5.474903217;Medium;2025205
121985;Knowledge to Practice;1280;20573;1;21.12638939;Easy;2025206
121803;Quantitative vs. Qualitative;4530;71279;1;5.027804525;Medium;2025207
121923;Psychometrically Sound Tools;4469;88054;0;26.04772661;Easy;2025208
121770;Results-Driven Recommendations;6563;60628;1;19.9152216;Hard;2025209
121972;Data Analysis & Interpretation;5586;71248;1;38.65024824;Hard;2025210
121960;Knowledge to Practice;6047;20221;0;49.77830521;Medium;2025211
121833;Results-Driven Recommendations;6013;17991;1;57.26293019;Medium;2025212
121927;Population & Representative Sample;7259;24596;0;16.35664511;Easy;2025213
121960;Population & Representative Sample;1124;57854;0;49.8195124;Hard;2025214
121815;Scientific Method Mastery;2253;91813;1;26.5389738;Easy;2025215
121927;Population & Representative Sample;6950;89227;1;48.34944397;Hard;2025216
121899;Results-Driven Recommendations;6171;76094;0;31.11655619;Hard;2025217
121960;Scientific Method Mastery;4350;60271;0;42.37923515;Medium;2025218
121854;APA Referencing & Sources;9973;34081;1;37.59205506;Hard;2025219
121894;Psychometrically Sound Tools;1328;13437;1;59.26176545;Easy;2025220
121923;Data Analysis & Interpretation;5462;66186;1;21.12777423;Hard;2025221
121909;Data Analysis & Interpretation;6932;83577;0;21.86816538;Easy;2025222
121935;Data Analysis & Interpretation;7055;43243;1;19.66856329;Easy;2025223
121835;Results-Driven Recommendations;6819;66370;1;32.51058173;Hard;2025224
121978;APA Referencing & Sources;4659;11310;1;52.07192591;Hard;2025225
121894;APA Referencing & Sources;1204;83191;1;7.476019445;Hard;2025226
121822;Data Analysis & Interpretation;7702;74331;1;34.67060954;Hard;2025227
121935;Psychometrically Sound Tools;2703;93161;0;12.39316508;Easy;2025228
121935;Results-Driven Recommendations;5147;45668;1;15.99002476;Hard;2025229
121978;Psychometrically Sound Tools;4974;78059;1;52.57493632;Hard;2025230
121960;Psychometrically Sound Tools;9390;65785;1;40.20588936;Medium;2025231
121927;Clear & Focused Question;5665;20998;1;15.47959267;Medium;2025232
121799;Scientific Method Mastery;6904;93923;0;54.0055103;Hard;2025233
121927;Population & Representative Sample;4058;13601;1;55.59905963;Medium;2025234
121927;Scientific Method Mastery;7473;35256;1;36.24221408;Easy;2025235
121923;Knowledge to Practice;4484;85153;1;34.35878239;Medium;2025236
121978;Psychometrically Sound Tools;2342;38770;1;12.90927825;Hard;2025237
121985;Psychometrically Sound Tools;6757;76945;1;59.67963304;Hard;2025238
121935;Quantitative vs. Qualitative;5458;72215;0;52.32661572;Easy;2025239
121960;Scientific Method Mastery;2177;36151;0;11.16624527;Easy;2025240
121978;Data Analysis & Interpretation;9407;40262;0;24.75859739;Hard;2025241
121923;APA Referencing & Sources;9247;82904;0;6.793286496;Medium;2025242
121960;Population & Representative Sample;1514;44107;1;21.55233129;Hard;2025243
121923;Psychometrically Sound Tools;8467;10398;0;50.29704446;Hard;2025244
121972;Clear & Focused Question;4457;73040;0;54.21770624;Hard;2025245
121822;Population & Representative Sample;2885;28866;0;26.53434826;Medium;2025246
121805;APA Referencing & Sources;2527;61645;1;8.100486429;Easy;2025247
121782;Population & Representative Sample;1566;73329;0;31.478744;Medium;2025248
121867;Clear & Focused Question;2153;19816;1;35.07369184;Hard;2025249
121797;Clear & Focused Question;1560;22175;1;56.34499915;Easy;2025250
121822;Scientific Method Mastery;1086;16226;0;8.6849064;Hard;2025251
121822;Clear & Focused Question;9297;40473;0;5.525174417;Easy;2025252
121960;Knowledge to Practice;2628;32888;0;30.18939137;Medium;2025253
121909;APA Referencing & Sources;8390;67829;0;5.767705581;Hard;2025254
121985;Quantitative vs. Qualitative;9169;93350;0;21.89418398;Hard;2025255
121799;Results-Driven Recommendations;7212;62972;0;35.05400692;Easy;2025256
121786;Clear & Focused Question;6633;89157;0;30.957197;Easy;2025257
121819;Results-Driven Recommendations;9355;43855;1;46.02687748;Hard;2025258
121972;Results-Driven Recommendations;4675;40559;1;24.98220493;Hard;2025259
121804;Results-Driven Recommendations;8533;32692;1;11.57534412;Easy;2025260
121799;Data Analysis & Interpretation;7057;49116;1;8.097867383;Hard;2025261
121854;Knowledge to Practice;5049;55389;1;15.58452484;Medium;2025262
121899;Knowledge to Practice;7598;49432;1;40.14828424;Easy;2025263
121972;Psychometrically Sound Tools;5382;81562;0;25.32554164;Hard;2025264
121960;Scientific Method Mastery;8983;29831;0;31.14843614;Medium;2025265
121894;Psychometrically Sound Tools;8554;55652;1;28.47838523;Hard;2025266
121838;Data Analysis & Interpretation;5280;41341;1;31.26250519;Hard;2025267
121978;Knowledge to Practice;1155;65267;0;41.88650098;Hard;2025268
121960;Quantitative vs. Qualitative;4759;87624;0;58.48508172;Medium;2025269
121742;APA Referencing & Sources;6154;28552;1;23.47868787;Medium;2025270
121782;Knowledge to Practice;3287;26755;0;46.67106276;Easy;2025271
121909;Results-Driven Recommendations;1512;21164;0;25.02731061;Medium;2025272
121972;Results-Driven Recommendations;7868;72265;1;57.10576189;Hard;2025273
121894;Knowledge to Practice;2768;41137;0;5.006903551;Easy;2025274
121706;APA Referencing & Sources;3385;43117;1;50.03590003;Medium;2025275
121935;Clear & Focused Question;1957;69320;0;40.53227387;Hard;2025276
121819;Quantitative vs. Qualitative;3845;74277;0;52.2791955;Easy;2025277
121804;Clear & Focused Question;8446;56974;0;50.17023572;Hard;2025278
121819;Population & Representative Sample;6069;22120;1;26.13755464;Easy;2025279
121923;Population & Representative Sample;6655;79707;1;37.32955645;Hard;2025280
121972;Data Analysis & Interpretation;9894;16548;0;11.95781408;Hard;2025281
121894;Quantitative vs. Qualitative;6157;65253;0;24.55509216;Hard;2025282
121909;Clear & Focused Question;1482;97479;1;30.01097482;Easy;2025283
121894;Results-Driven Recommendations;2908;33787;1;28.94707325;Hard;2025284
121909;Population & Representative Sample;7758;70943;0;40.40304256;Medium;2025285
121867;APA Referencing & Sources;9908;31970;0;35.494539;Medium;2025286
121742;Population & Representative Sample;3352;44234;0;47.31907574;Medium;2025287
121833;Scientific Method Mastery;6481;60419;0;10.53629138;Easy;2025288
121909;Results-Driven Recommendations;8796;49451;1;28.32811017;Easy;2025289
121923;Data Analysis & Interpretation;6253;82970;0;13.17774447;Easy;2025290
121935;Data Analysis & Interpretation;6871;10384;0;26.33696702;Hard;2025291
121909;Clear & Focused Question;9538;60301;1;51.88246561;Hard;2025292
121935;Quantitative vs. Qualitative;1303;55381;0;20.06180798;Easy;2025293
121899;Psychometrically Sound Tools;7763;43137;0;49.63963126;Medium;2025294
121804;Population & Representative Sample;9668;49908;0;6.145029223;Hard;2025295
121909;Results-Driven Recommendations;8104;34460;1;22.55675239;Hard;2025296
121894;Population & Representative Sample;1702;39183;1;15.6053052;Hard;2025297
121838;Psychometrically Sound Tools;2686;44496;1;17.53658284;Easy;2025298
121972;Scientific Method Mastery;7621;43737;0;15.6421405;Medium;2025299
121726;Quantitative vs. Qualitative;8027;91444;0;45.41277601;Easy;2025300
121867;Data Analysis & Interpretation;9725;81182;0;14.34998014;Hard;2025301
121835;Quantitative vs. Qualitative;8599;67455;0;39.90484883;Easy;2025302
121822;Knowledge to Practice;3239;84388;0;15.85905185;Medium;2025303
121972;Results-Driven Recommendations;8528;81428;1;16.39502501;Easy;2025304
121854;Clear & Focused Question;7299;26213;1;58.13540899;Easy;2025305
121978;APA Referencing & Sources;6396;63257;1;57.73136362;Easy;2025306
121978;Quantitative vs. Qualitative;9493;43609;0;17.56770396;Hard;2025307
121803;Clear & Focused Question;6424;83476;1;18.69134798;Hard;2025308
121819;Population & Representative Sample;9904;39759;1;12.65348243;Easy;2025309
121972;Scientific Method Mastery;8557;79360;0;42.56575454;Medium;2025310
121833;Knowledge to Practice;4597;16798;0;54.40374895;Hard;2025311
121838;Quantitative vs. Qualitative;1495;56813;1;38.82431877;Hard;2025312
121899;Clear & Focused Question;6792;27213;0;55.17882853;Hard;2025313
121935;APA Referencing & Sources;2584;69948;1;41.21345644;Hard;2025314
121978;Scientific Method Mastery;9280;55369;0;26.36324736;Medium;2025315
121899;Knowledge to Practice;8483;65789;1;14.60602553;Hard;2025316
121822;Scientific Method Mastery;4706;18200;0;48.86490686;Hard;2025317
121835;Scientific Method Mastery;2589;46957;1;17.01439858;Easy;2025318
121899;Results-Driven Recommendations;3254;77667;1;38.94839223;Easy;2025319
121894;Clear & Focused Question;1430;79451;0;7.2909504;Medium;2025320
121960;APA Referencing & Sources;7261;91885;0;31.14328036;Hard;2025321
121960;APA Referencing & Sources;3671;78623;0;18.92074525;Hard;2025322
